,Unnamed: 0,brand,channel,grp,regions,target,tot_ad_len,wgt_rat
0,0,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (EXCL. NORTH EAST) (U),CS F 22-40 ABC,90,0.0
1,1,WHISPER CHOICE ULTRA,Movies OK,0.0,MEGA CITIES,CS F 22-40 A,25,0.0
2,2,VIM BAR,Movies OK,0.0,MUM DEL GUJ UP 1 MN+,CS M 22-50 AB,60,0.0
3,3,REXONA UNDERARM ODOUR PROTECTION,Movies OK,0.0,MEGA CITIES,CS F 15-30 A,180,0.0
4,4,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM DEL KOL,CS M 15-40 AB,90,0.0
5,5,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 31-40 AB,90,0.0
6,6,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS M 31-50 A,90,0.0
7,7,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (R),CS F 15+ BCD,90,0.0
8,8,VIM BAR,Movies OK,0.0,ALL INDIA (U),CS F 15-40 AB,60,0.0
9,9,KWLTY WLS SANDWICH,Movies OK,0.0,MEGA CITIES,CS F 15-30 A,30,0.0
10,10,VIM BAR,Movies OK,0.0,MUM DEL KOL PUN RAJ BIH/JHAR (U) UP/UK MP/CG GUJ MAH/GOA (10-75L) WB BELOW 75L,CS F 15-40 AB,60,0.0
11,11,GODREJ AER TWIST,Movies OK,0.0,WB (U),CS M 22-50 AB,10,0.0
12,12,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 22-40 ABC,90,0.0
13,13,ORAL B PROHEALTH ANTI BACT TOOTH BRUSH,Movies OK,0.0,WB (U),CS M 22-50 AB,15,0.0
14,14,VIM BAR,Movies OK,0.0,HSM (U),CS F 22-30 ABC,60,0.0
15,15,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS F 31-40 AB,90,0.0
16,16,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U+R),CS F 15-40 B,90,0.0
17,17,WHISPER CHOICE ULTRA,Movies OK,0.0,MUM DEL BANG,CS F 22-40 A,25,0.0
18,18,VIM BAR,Movies OK,0.0,MEGA CITIES,CS F 22-40 A,60,0.0
19,19,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM DEL BANG,CS F 22-40 A,90,0.0
20,20,VIM BAR,Movies OK,0.0,MUM DEL,CS 15-30 AB,60,0.0
21,21,VIM BAR,Movies OK,0.0,MEGA CITIES (EXCL. KOL),CS M 22-40 A,60,0.0
22,22,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS F 22-40 A,90,0.0
23,23,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS 22-30 AB,90,0.0
24,24,GODREJ AER TWIST,Movies OK,0.0,MEGA CITIES,CS M 22-40 A,10,0.0
25,25,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,NORTH WEST (U),CS F 15-40 AB,90,0.0
26,26,VIM BAR,Movies OK,0.0,MAH (U),CS F 31-50 AB,60,0.0
27,27,VIM BAR,Movies OK,0.0,WB (U),CS M 22-50 AB,60,0.0
28,28,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,90,0.0
29,29,PONDS PURE WHITE FACE WASH,Movies OK,0.0,MUM,CS M 15-30 AB,100,0.0
30,30,VIM BAR,Movies OK,0.0,HSM (U),CS F 15-40 AB,60,0.0
31,31,VIM BAR,Movies OK,0.0,MEGA CITIES,CS 15-30 ABC,60,0.0
32,32,VIM BAR,Movies OK,0.0,MEGA CITIES,CS M 31+ A,60,0.0
33,33,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 22-30 ABC,90,0.0
34,34,VIM BAR,Movies OK,0.0,MEGA CITIES,CS F 22-40 AB,60,0.0
35,35,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U+R),CS F 15-21 BCD,90,0.0
36,36,VIM BAR,Movies OK,0.0,HSM (U),CS F 15-40 A,60,0.0
37,37,VIM BAR,Movies OK,0.0,HSM (U),CS M 15-40 B,60,0.0
38,38,VIM BAR,Movies OK,0.0,MUM DEL,CS M 22-50 AB,60,0.0
39,39,VIM BAR,Movies OK,0.0,HSM (EXCL. WB) (U),CS F 22-50 AB,60,0.0
40,40,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS M 15-40 AB,90,0.0
41,41,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 15-21 AB,90,0.0
42,42,BAJAJ PULSAR,Movies OK,0.0,MEGA CITIES,CS F 15-30 A,60,0.0
43,43,VIM BAR,Movies OK,0.0,MUM,CS M 15-30 AB,60,0.0
44,44,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 22-40 AB,90,0.0
45,45,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES (EXCL. KOL),CS M 22-40 A,90,0.0
46,46,VIM BAR,Movies OK,0.0,MEGA CITIES,CS M 15-40 AB,60,0.0
47,47,VIM BAR,Movies OK,0.0,HSM (U),CS F 15-30 A,60,0.0
48,48,VIM BAR,Movies OK,0.0,MEGA CITIES,CS 22-40 AB,60,0.0
49,49,WHISPER CHOICE ULTRA,Movies OK,0.0,MEGA CITIES,CS 22-40 A,25,0.0
50,50,VIM BAR,Movies OK,0.0,MUM DEL BANG,CS 15-40 AB,60,0.0
51,51,VIM BAR,Movies OK,0.0,HSM (U),CS F 22-50 AB,60,0.0
52,52,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 15-40 AB,90,0.0
53,53,VIM BAR,Movies OK,0.0,HSM (U),CS M 22-50 BCD,60,0.0
54,54,VIM BAR,Movies OK,0.0,HSM (U+R),CS M 22-50 BCD,60,0.0
55,55,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,ALL INDIA (U),CS M 22-30 A,90,0.0
56,56,VIM BAR,Movies OK,0.0,MEGA CITIES,CS M 31-50 A,60,0.0
57,57,VIM BAR,Movies OK,0.0,MUM DEL KOL,CS 22-50 AB,60,0.0
58,58,VIM BAR,Movies OK,0.0,MEGA CITIES,CS 22-40 A,60,0.0
59,59,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM DEL,CS 15-30 AB,90,0.0
60,60,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM 1 MN+,CS F 15-40 AB,90,0.0
61,61,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 31-40 ABC,90,0.0
62,62,VIM BAR,Movies OK,0.0,HSM (U),CS 41-60 AB,60,0.0
63,63,VIM BAR,Movies OK,0.0,MEGA CITIES,CS 15-21 AB,60,0.0
64,64,VIM BAR,Movies OK,0.0,MUM DEL KOL,CS F 22-40 AB,60,0.0
65,65,WHISPER CHOICE ULTRA,Movies OK,0.0,HSM (U),CS 31-40 A,25,0.0
66,66,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,ALL INDIA (U),CS F 22-40 AB,90,0.0
67,67,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U+R),CS F 22-40 BCD,90,0.0
68,68,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 22-30 AB,90,0.0
69,69,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS 15-40 AB,90,0.0
70,70,WHISPER CHOICE ULTRA,Movies OK,0.0,ALL INDIA (U),CS M 22-30 A,25,0.0
71,71,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS M 22-40 A,90,0.0
72,72,VIM BAR,Movies OK,0.0,ALL INDIA (R),CS 15+ BCD,60,0.0
73,73,VIM BAR,Movies OK,0.0,NORTH WEST SOUTH (U),CS 22-40 A,60,0.0
74,74,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS 22-40 A,90,0.0
75,75,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM DEL BANG,CS 15-40 AB,90,0.0
76,76,VIM BAR,Movies OK,0.0,MEGA CITIES,CS M 22-50 A,60,0.0
77,77,VIM BAR,Movies OK,0.0,HSM (U+R),CS M 31-50 CD,60,0.0
78,78,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS M 22-50 AB,90,0.0
79,79,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,ALL INDIA (U),CS F 22-40 ABC,90,0.0
80,80,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM DEL,CS M 22-50 AB,90,0.0
81,81,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS 22-40 AB,90,0.0
82,82,VIM BAR,Movies OK,0.0,MUM DEL KOL,CS M 15-40 AB,60,0.0
83,83,WHISPER CHOICE ULTRA,Movies OK,0.0,WB (U),CS M 22-50 AB,25,0.0
84,84,VIM BAR,Movies OK,0.0,HSM (U),CS F 31-50 AB,60,0.0
85,85,VIM BAR,Movies OK,0.0,HSM 1 MN+,CS F 15-40 AB,60,0.0
86,86,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM,CS M 15-30 AB,90,0.0
87,87,VIM BAR,Movies OK,0.0,ALL INDIA (U),CS F 22-40 AB,60,0.0
88,88,VIM BAR,Movies OK,0.0,MEGA CITIES,CS F 31-40 AB,60,0.0
89,89,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS M 31+ A,90,0.0
90,90,VIM BAR,Movies OK,0.0,HSM (U),CS 22-30 AB,60,0.0
91,91,VIM BAR,Movies OK,0.0,HSM 1 MN+,CS F 22-40 AB,60,0.0
92,92,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS M 15-40 B,90,0.0
93,93,VIM BAR,Movies OK,0.0,DEL GUJ MAH (U),CS M 15-40 AB,60,0.0
94,94,YAMAHA FASCINO,Movies OK,0.0,MUM DEL BANG,CS F 22-40 A,90,0.0
95,95,VIM BAR,Movies OK,0.0,HSM (U),CS F 15+ AB,60,0.0
96,96,VIM BAR,Movies OK,0.0,HSM (U),CS F 15-21 AB,60,0.0
97,97,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM DEL KOL,CS F 22-40 AB,90,0.0
98,98,VIM BAR,Movies OK,0.0,MEGA CITIES (EXCL. CHENNAI),CS 22-40 AB,60,0.0
99,99,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,ALL INDIA (U),CS F 15-30 AB,90,0.0
100,100,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 15-40 A,90,0.0
101,101,WHISPER CHOICE ULTRA,Movies OK,0.0,HSM (U),CS M 31-40 A,25,0.0
102,102,VIM BAR,Movies OK,0.0,MEGA CITIES,CS M 31-50 AB,60,0.0
103,103,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS M 22-40 AB,90,0.0
104,104,VIM BAR,Movies OK,0.0,HSM (U+R),CS M 22-40 BCD,60,0.0
105,105,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS 15-21 AB,90,0.0
106,106,GODREJ AER TWIST,Movies OK,0.0,MEGA CITIES (EXCL. KOL),CS M 22-40 A,10,0.0
107,107,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM DEL GUJ UP 1 MN+,CS M 22-50 AB,90,0.0
108,108,VIM BAR,Movies OK,0.0,HSM (U),CS F 15-30 AB,60,0.0
109,109,VIM BAR,Movies OK,0.0,ALL INDIA (U),CS F 22-50 A,60,0.0
110,110,WHISPER CHOICE ULTRA,Movies OK,0.0,MEGA CITIES (EXCL. KOL),CS M 22-40 A,25,0.0
111,111,VIM BAR,Movies OK,0.0,MUM DEL BANG,CS F 22-40 A,60,0.0
112,112,VIM BAR,Movies OK,0.0,HSM (U),CS F 22-40 AB,60,0.0
113,113,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,DEL GUJ MAH (U),CS M 15-40 AB,90,0.0
114,114,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS F 15-30 A,90,0.0
115,115,VIM BAR,Movies OK,0.0,NORTH WEST (U),CS F 15-40 AB,60,0.0
116,116,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS F 22-40 AB,90,0.0
117,117,VIM BAR,Movies OK,0.0,ALL INDIA (U),CS F 15-30 AB,60,0.0
118,118,WHISPER CHOICE ULTRA,Movies OK,0.0,MEGA CITIES,CS M 22-40 A,25,0.0
119,119,VIM BAR,Movies OK,0.0,HSM (U),CS F 22+ AB,60,0.0
120,120,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,NORTH WEST (U),CS F 22-40,90,0.0
121,121,VIM BAR,Movies OK,0.0,MUM DEL BANG,CS M 22-50 A,60,0.0
122,122,VIM BAR,Movies OK,0.0,HSM (U+R),CS F 15-40 B,60,0.0
123,123,VIM BAR,Movies OK,0.0,HSM (U+R),CS M 22+ BCD,60,0.0
124,124,VIM BAR,Movies OK,0.0,HSM (R),CS F 15+ BCD,60,0.0
125,125,WHISPER CHOICE ULTRA,Movies OK,0.0,HSM (U),CS M 22-40 A,25,0.0
126,126,VIM BAR,Movies OK,0.0,MEGA CITIES,CS M 22-40 A,60,0.0
127,127,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,ALL INDIA (R),CS 15+ BCD,90,0.0
128,128,VIM BAR,Movies OK,0.0,HSM (U),CS F 22-50 A,60,0.0
129,129,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM DEL BANG,CS M 22-50 A,90,0.0
130,130,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 22-40 A,90,0.0
131,131,VIM BAR,Movies OK,0.0,HSM (U),CS F 22-30 AB,60,0.0
132,132,VIM BAR,Movies OK,0.0,MEGA CITIES,CS 15-40 AB,60,0.0
133,133,VIM BAR,Movies OK,0.0,HSM (U),CS F 31+ A,60,0.0
134,134,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 15-30 ABC,90,0.0
135,135,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,NORTH WEST SOUTH (U),CS 22-40 A,90,0.0
136,136,VIM BAR,Movies OK,0.0,HSM (U),CS F 31-40 AB,60,0.0
137,137,VIM BAR,Movies OK,0.0,MEGA CITIES,CS M 22-50 AB,60,0.0
138,138,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 15-30 AB,90,0.0
139,139,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U+R),CS F 15-30 ABC,30,0.0
140,140,VIM BAR,Movies OK,0.0,MEGA CITIES,CS 15-30 AB,60,0.0
141,141,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 22-40,90,0.0
142,142,WHISPER CHOICE ULTRA,Movies OK,0.0,ALL INDIA (U),CS M 22-40 A,25,0.0
143,143,VIM BAR,Movies OK,0.0,HSM (U),CS F 22+ A,60,0.0
144,144,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 15-30 A,90,0.0
145,145,VIM BAR,Movies OK,0.0,MEGA CITIES,CS F 15-30 A,60,0.0
146,146,VIM BAR,Movies OK,0.0,HSM (U),CS F 31+ AB,60,0.0
147,147,VIM BAR,Movies OK,0.0,MEGA CITIES,CS 15-50 AB,60,0.0
148,148,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS M 22-50 A,90,0.0
149,149,VIM BAR,Movies OK,0.0,HSM (U),CS F 22-40 A,60,0.0
150,150,VIM BAR,Movies OK,0.0,ALL INDIA (U),CS M 22-30 A,60,0.0
151,151,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,ALL INDIA (U),CS F 15-40 AB,90,0.0
152,152,VIM BAR,Movies OK,0.0,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,60,0.0
153,153,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,WB (U),CS M 22-50 AB,90,0.0
154,154,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U+R),CS F 22-50 BCD,90,0.0
155,155,VIM BAR,Movies OK,0.0,MEGA CITIES,CS 15+ AB,60,0.0
156,156,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS M 31-50 AB,90,0.0
157,157,VIM BAR,Movies OK,0.0,MEGA CITIES,CS F 22-50 AB,60,0.0
158,158,VIM BAR,Movies OK,0.0,HSM (U),CS F 15-50 AB,60,0.0
159,159,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 15+ BCD,90,0.0
160,160,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U+R),CS M 31-50 CD,90,0.0
161,161,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM 1 MN+,CS F 22-40 AB,90,0.0
162,162,VIM BAR,Movies OK,0.0,MEGA CITIES,CS 22-50 AB,60,0.0
163,163,VIM DROP,Movies OK,0.0,WB (U),CS M 22-50 AB,40,0.0
164,164,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES (EXCL. CHENNAI),CS 22-40 AB,90,0.0
165,165,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,HSM (U),CS F 15-40 ABC,90,0.0
166,166,VIM BAR,Movies OK,0.0,MAH (U),CS F 22+ AB,60,0.0
167,167,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MEGA CITIES,CS 15-30 AB,90,0.0
168,168,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.0,MUM DEL KOL PUN RAJ BIH/JHAR (U) UP/UK MP/CG GUJ MAH/GOA (10-75L) WB BELOW 75L,CS F 15-40 AB,90,0.0
169,169,VIM BAR,Movies OK,0.0,MEGA CITIES,CS M 22-40 AB,60,0.0
170,170,VIM BAR,Movies OK,0.0,ALL INDIA (U),CS 22+ AB,60,0.0
171,171,VIM BAR,Movies OK,0.0,ALL INDIA (U),CS M 22+ ABC,60,0.0
172,172,VIM BAR,Movies OK,0.0,HSM (U),CS 22+ AB,60,0.0
173,173,VIM BAR,Movies OK,0.01,HSM (U),CS 22-60 AB,60,0.0
174,174,VIM BAR,Movies OK,0.01,HSM (U),CS M 22+ ABC,60,0.0
175,175,VIM BAR,Movies OK,0.01,ALL INDIA (U),CS 22+ A,60,0.0
176,176,VIM BAR,Movies OK,0.01,HSM (U),CS 31+ AB,60,0.0
177,177,VIM BAR,Movies OK,0.01,ALL INDIA (U),CS 22-40 AB,60,0.0
178,178,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,ALL INDIA (U),CS 22-40 AB,90,0.0
179,179,VIM BAR,Movies OK,0.01,HSM (U),CS 22-50 AB,60,0.0
180,180,VIM BAR,Movies OK,0.01,HSM (U+R),CS M 31-50 ABC,60,0.0
181,181,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,ALL INDIA (U),CS F 22+,90,0.0
182,182,VIM BAR,Movies OK,0.01,ALL INDIA (U+R),CS M 31-50 AB,60,0.0
183,183,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,ALL INDIA (U),CS F 22+ ABC,90,0.0
184,184,VIM BAR,Movies OK,0.01,HSM (U),CS M 22-50 ABC,60,0.0
185,185,CB-LAKME LIP LOVE-STUDENT OF THE YEAR 2,Movies OK,0.01,HSM (U+R),CS F 15-30 ABC,40,0.0
186,186,VIM BAR,Movies OK,0.01,HSM (U),CS 22+ A,60,0.0
187,187,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,HSM (U+R),CS 15+ BCD,90,0.0
188,188,VIM BAR,Movies OK,0.01,ALL INDIA 1 MN+,CS 22-40 ABC,60,0.0
189,189,VIM BAR,Movies OK,0.01,ALL INDIA (U),CS M 22-50 AB,60,0.0
190,190,VIM BAR,Movies OK,0.01,HSM (U),CS M 22+ AB,60,0.0
191,191,VIM BAR,Movies OK,0.01,HSM (U),CS 22-40 AB,60,0.0
192,192,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,HSM (U),CS 22-40 AB,90,0.0
193,193,VIM BAR,Movies OK,0.01,ALL INDIA (U),CS 15+ AB,60,0.0
194,194,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,HSM (U),CS F 15+ ABC,90,0.0
195,195,VIM BAR,Movies OK,0.01,ALL INDIA 1 MN+,CS 2+,60,0.0
196,196,VIM BAR,Movies OK,0.01,HSM (EXCL. WB) (U),CS 22-40 AB,60,0.0
197,197,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,HSM (EXCL. WB) (U),CS 22-40 AB,90,0.0
198,198,VIM BAR,Movies OK,0.01,HSM (U),CS 31-50 AB,60,0.0
199,199,VIM BAR,Movies OK,0.01,NORTH WEST (INCL. JHARKHAND/BIHAR) (U),CS 22-40 AB,60,0.0
200,200,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,NORTH WEST (INCL. JHARKHAND/BIHAR) (U),CS 22-40 AB,90,0.0
201,201,VIM BAR,Movies OK,0.01,HSM (U+R),CS M 31-50 AB,60,0.0
202,202,VIM BAR,Movies OK,0.01,HSM (U),CS 31+ A,60,0.0
203,203,GODREJ AER TWIST,Movies OK,0.01,ALL INDIA (R),CS 15+ BCD,10,0.01
204,204,VIM BAR,Movies OK,0.01,HSM (U),CS M 22-40 ABC,60,0.0
205,205,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,ALL INDIA (U),CS M 22+ A,90,0.0
206,206,VIM BAR,Movies OK,0.01,ALL INDIA (U),CS M 22+ A,60,0.0
207,207,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,HSM (U),CS F 15-50 ABC,90,0.0
208,208,VIM BAR,Movies OK,0.01,HSM (U),CS 22-50 A,60,0.0
209,209,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,HSM (U),CS F 22+ ABC,90,0.0
210,210,VIM BAR,Movies OK,0.01,HSM (U),CS M 31+ AB,60,0.0
211,211,VIM BAR,Movies OK,0.01,ALL INDIA (U),CS M 22-40 AB,60,0.0
212,212,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,ALL INDIA (U),CS M 22-40 AB,90,0.0
213,213,VIM BAR,Movies OK,0.01,HSM (U),CS M 22-50 AB,60,0.0
214,214,VIM BAR,Movies OK,0.01,ALL INDIA (U),CS 22-40 A,60,0.0
215,215,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,ALL INDIA (U),CS 22-40 A,90,0.0
216,216,VIM BAR,Movies OK,0.01,ALL INDIA (U),CS 31-50 A,60,0.0
217,217,VIM BAR,Movies OK,0.01,HSM (U),CS 15+ AB,60,0.0
218,218,VIM BAR,Movies OK,0.01,ALL INDIA (U),CS M 31-50 AB,60,0.0
219,219,PANASONIC AIR CONDITIONER,Movies OK,0.01,DEL RAJ MAH SOUTH (U+R),CS F 22-30 ABC,15,0.01
220,220,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,ALL INDIA (U),CS 22+ AB,90,0.0
221,221,VIM BAR,Movies OK,0.01,HSM (U+R),CS 22-40 BCD,60,0.0
222,222,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,ALL INDIA (U),CS 2+,90,0.0
223,223,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,HSM (U),CS F 15+ AB,90,0.0
224,224,VIM BAR,Movies OK,0.01,HSM (U),CS M 31-60 AB,60,0.0
225,225,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.01,HSM (U),CS F 22-50,90,0.0
226,226,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (U+R),CS 22-50 BCD,90,0.0
227,227,VIM BAR,Movies OK,0.02,ALL INDIA (U),CS 15-40 AB,60,0.0
228,228,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,ALL INDIA (U),CS 15-40 AB,90,0.0
229,229,VIM BAR,Movies OK,0.02,ALL INDIA (U),CS M 31+ A,60,0.0
230,230,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,ALL INDIA (U),CS M 31+ A,90,0.0
231,231,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,ALL INDIA (U),CS 2+ ABC,90,0.0
232,232,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (U+R),CS 22-40 BCD,90,0.0
233,233,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (U),CS F 22-50 ABC,90,0.0
234,234,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (U+R),CS F 15-40,90,0.0
235,235,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (U),CS M 22+ A,90,0.0
236,236,VIM BAR,Movies OK,0.02,HSM (U),CS M 22+ A,60,0.0
237,237,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (EXCL. ASSAM BIHAR) (U),CS F 22-50,90,0.0
238,238,VIM BAR,Movies OK,0.02,ALL INDIA (U),CS 15-30 AB,60,0.0
239,239,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,ALL INDIA (U),CS 15-30 AB,90,0.0
240,240,VIM BAR,Movies OK,0.02,HSM (U),CS 15-50 AB,60,0.0
241,241,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (U+R),CS M 31-50 ABC,90,0.0
242,242,VIM BAR,Movies OK,0.02,HSM (U),CS 22-40 A,60,0.0
243,243,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (U),CS 22-40 A,90,0.0
244,244,VIM BAR,Movies OK,0.02,HSM (U+R),CS 22-50 BCD,60,0.0
245,245,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,ALL INDIA (U),CS 22+ A,90,0.0
246,246,VIM BAR,Movies OK,0.02,HSM (EXCL. NORTH EAST) (U),CS 22-40 A,60,0.0
247,247,VIM BAR,Movies OK,0.02,HSM (U),CS M 22-40 AB,60,0.0
248,248,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (EXCL. NORTH EAST) (U),CS 22-40 A,90,0.0
249,249,VIM BAR,Movies OK,0.02,ALL INDIA (U),CS M 15+ AB,60,0.0
250,250,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (U),CS M 22-40 AB,90,0.0
251,251,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,MEGA CITIES,CS 15+ AB,90,0.0
252,252,TRESEMME KERATIN SMOOTH SHAMPOO,Movies OK,0.02,HSM (U+R),CS F 15-50,90,0.0
